Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 220,000","Rampai Court, Wangsa Maju","Apartment For Sale, listed 15 hours ago",600,2,1,Freehold,https://www.mudah.my/cash-back-150k-month-rm920-booking-1k-rampai-court-wangsa-maju-100995234.htm,"Parking, Security, Lift, Playground, Barbeque area, Jogging Track"
"RM 280,000","Danau Murni, Taman Desa","Condominium For Sale, listed 16 hours ago",741,3,2,Leasehold,https://www.mudah.my/danau-murni-condominium-taman-desa-111260807.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Minimart"
"RM 350,000","Sentul Utama Condominium, Sentul","Condominium For Sale, listed 16 hours ago",883,3,2,Leasehold,https://www.mudah.my/sale-kondominium-sentul-utama-111260940.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 210,000","Kondo Rakyat Desa Pantai (Bangsar South), Bangsar South","Apartment For Sale, listed 16 hours ago",650,3,1,Freehold,https://www.mudah.my/kondo-rakyat-desa-pantai-bangsar-south-pantai-dalam-kl-109739834.htm,"Parking, Security, Lift, Playground, Minimart"
"RM 177,000","Taman Mulia, Cheras","Apartment For Sale, listed 16 hours ago",560,2,1,Freehold,https://www.mudah.my/level-2-flat-taman-mulia-bandar-tun-razak-cheras-108927840.htm,"Parking, Playground"
"RM 320,000","Setapak, Kuala Lumpur","Condominium For Sale, listed 16 hours ago",820,3,2,Freehold,https://www.mudah.my/kl-setapak-malay-reserved-3r2b-freehold-near-lrt-below-market-v-110290832.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 410,000","Bayu Tasik 1, Cheras","Condominium For Sale, listed 16 hours ago",920,3,2,Leasehold,https://www.mudah.my/unit-di-bayu-tasik-condo-untuk-dijual-111260802.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 543,000","Platinum OUG Residence, OUG","Condominium For Sale, listed 16 hours ago","1,250",3,3,Leasehold,https://www.mudah.my/platinum-oug-residensi-for-sale-platinum-oug-residensi-for-sale-111124646.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Multipurpose hall"
"RM 240,000","Pangsapuri Cemara (Cheras), Cheras","Apartment For Sale, listed 16 hours ago",750,3,2,Leasehold,https://www.mudah.my/dekat-lrt-ktm-pangsapuri-cemara-bandar-sri-permaisuri-kl-109117953.htm,"Parking, Security, Swimming Pool, Playground, Minimart"
"RM 420,000","D'Sands Residence, Old Klang Road","Service Residence For Sale, listed 16 hours ago",730,2,1,Freehold,https://www.mudah.my/siapa-cepat-dia-dapat-rumah-elok-kat-old-klang-road-111260762.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area"
"RM 390,000","Seasons Garden Residences @ Wangsa Maju, Wangsa Maju","Service Residence For Sale, listed 14 Apr",850,3,2,Leasehold,https://www.mudah.my/seasons-garden-residence-wangsa-maju-kl-110834566.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 470,000","Platinum Hill PV 2, Setapak","Condominium For Sale, listed 2 days ago","1,313",3,2,Freehold,https://www.mudah.my/pv2-setapak-melati-renovated-2-carparks-high-floor-for-sale-111245502.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Minimart, Squash Court"
"RM 381,060","KLCC, Kuala Lumpur","Condominium For Sale, listed 12 hours ago",800,2,1,Freehold,https://www.mudah.my/50m-to-klcc-klcc-investment-condo-fully-furnished-monthly-1-8k-108038067.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 800,000","Residensi Bukit Jalil, Bukit Jalil","Condominium For Sale, listed 16 hours ago","1,730",3,2,Leasehold,https://www.mudah.my/residensi-bukit-jalil-taman-ltat-fully-furnished-90-units-only-111206828.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 730,000","One Mesraria, Old Klang Road","Apartment For Sale, listed 16 hours ago","1,354",3,2,Freehold,https://www.mudah.my/happy-garden-one-mesraria-apartment-for-sale-111260572.htm,"Parking, Security"
"RM 420,000","Idaman Putera, Setapak","Condominium For Sale, listed 16 hours ago","1,335",3,2,Freehold,https://www.mudah.my/idaman-putera-condominium-setapak-low-floor-built-up-1335sqft-111260716.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Tennis Court"
"RM 275,000","Ketumbar Heights, Cheras","Condominium For Sale, listed 16 hours ago",903,3,2,Freehold,https://www.mudah.my/freehold-low-floor-ketumbar-heights-prime-loc-100-loan-0-deposit-111260700.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Squash Court"
"RM 138,000","Flat Pandan Jaya, Pandan Jaya","Flat For Sale, listed 16 hours ago",500,2,1,Leasehold,https://www.mudah.my/pandan-jaya-flat-block-l13-100-loan-111260685.htm,Timeout
"RM 378,000","Platinum Lake PV10, Setapak","Condominium For Sale, listed 16 hours ago","1,270",4,2,Leasehold,https://www.mudah.my/pv10-condo-cash-back-100k-booking-1k-full-loan-in-setapak-102369262.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 310,000","Teratai Mewah Condominium, Setapak","Condominium For Sale, listed 16 hours ago",930,3,2,Freehold,https://www.mudah.my/month-rm1130-booking-1k-cash-back-80k-teratai-mewah-condo-96204689.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 180,000","Flat Pandan Jaya, Pandan Jaya","Flat For Sale, listed 16 hours ago",850,3,1,Leasehold,https://www.mudah.my/pandan-jaya-flat-block-m-medium-cost-100-loan-111260679.htm,Timeout
"RM 165,000","Flat Danau Kota, Setapak","Apartment For Sale, listed 16 hours ago",700,3,1,Leasehold,https://www.mudah.my/flat-danau-kota-setapak-cash-back-85k-full-loan-booking-1k-100958345.htm,"Parking, Lift, Playground, Minimart, Jogging Track"
"RM 474,000","Old Klang Road, Kuala Lumpur","Service Residence For Sale, listed 16 hours ago",700,2,2,Freehold,https://www.mudah.my/easy-fast-rent-1-blok-freehold-mrt-condo-3km-to-midvalley-bangsar-111260616.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track"
"RM 478,000","Tiara Faber, Taman Desa","Condominium For Sale, listed 16 hours ago","1,250",3,2,Freehold,https://www.mudah.my/newly-renovated-111260614.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track, Squash Court"
"RM 120,000","Pangsapuri Lembah Maju (RP1 RP2 RP3 RP4), Pandan Indah","Flat For Sale, listed 16 hours ago",500,2,1,Leasehold,https://www.mudah.my/rumah-pangsa-lembah-maju-kos-rendah-cheras-pandan-indah-111260286.htm,"Parking, Minimart"
"RM 350,000","Mid Valley City, Kuala Lumpur","Service Residence For Sale, listed 16 hours ago",900,3,2,Leasehold,https://www.mudah.my/midvalley-3km-lrt-link-2-rooms-with-2-bath-monthly-rm1-2k-rental-2-109759529.htm,Timeout
"RM 250,000","Taman LTAT, Bukit Jalil","Apartment For Sale, listed 16 hours ago",742,3,2,Leasehold,https://www.mudah.my/apartment-ltat-bukit-jalil-kuala-lumpur-corner-lot-111260457.htm,"Parking, Security, Playground, Jogging Track"
"RM 220,000","Cendana Apartment, Cheras","Apartment For Sale, listed 16 hours ago",625,2,1,Leasehold,https://www.mudah.my/hot-area-cendana-apartment-bandar-sri-permaisuri-cheras-111224824.htm,"Security, Lift, Playground, Minimart"
"RM 520,000","Sri Kinabalu, Wangsa Maju","Apartment For Sale, listed 17 hours ago","1,938",4,2,Leasehold,https://www.mudah.my/sri-kinabalu-condominium-wangsa-maju-kl-111260222.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Tennis Court"
"RM 450,000","Residency V, Old Klang Road","Service Residence For Sale, listed 17 hours ago",645,2,2,Freehold,https://www.mudah.my/nice-units-residency-v-old-klang-road-110485138.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 730,000","Saville @ The Park Bangsar, Bangsar South","Condominium For Sale, listed 17 hours ago","1,253",3,2,Freehold,https://www.mudah.my/renovated-saville-the-park-bangsar-south-111260213.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart, Tennis Court"
"RM 910,000","Seri Riana Residence, Wangsa Maju","Condominium For Sale, listed 17 hours ago","1,713",4,4,Leasehold,https://www.mudah.my/corner-unit-biggest-unit-seri-riana-residence-wangsa-maju-kl-109365861.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 170,000","Jalan Ipoh, Kuala Lumpur","Flat For Sale, listed 18 hours ago",650,3,2,Leasehold,https://www.mudah.my/ppr-wahyu-jalan-ipoh-below-market-110560668.htm,"Parking, Lift"
"RM 333,000","Sri Intan 2, Jalan Ipoh","Condominium For Sale, listed 18 hours ago","1,200",3,2,Freehold,https://www.mudah.my/nice-unit-refurbished-unit-111260157.htm,"Parking, Security, Lift, Swimming Pool, Playground, Minimart"
"RM 375,000","Gurney Heights, Keramat","Condominium For Sale, listed 18 hours ago",912,3,2,Freehold,https://www.mudah.my/gurney-heights-condo-keramat-near-klcc-freehold-negotiable-110533363.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Club house, Squash Court"
"RM 299,990","Salak South Garden, Salak Selatan","New Apartment For Sale, listed 18 hours ago",852,3,2,Leasehold,https://www.mudah.my/rumah-mampu-milik-salak-selatan-berdekatan-hukm-hanya-5km-111006656.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Tennis Court"
"RM 210,000","Kondo Rakyat Desa Pantai (Bangsar South), Bangsar South","Apartment For Sale, listed 18 hours ago",613,3,2,Leasehold,https://www.mudah.my/dijual-kondo-rakyat-desa-pantai-bangsar-south-kl-low-level-110512373.htm,"Parking, Security, Lift, Minimart"
"RM 410,000","Platinum Hill PV 5, Setapak","Condominium For Sale, listed 19 hours ago","1,277",4,2,Freehold,https://www.mudah.my/2-carpark-freehold-pv5-platinum-hill-condo-taman-melati-4r-2b-111037606.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Jogging Track"
"RM 480,000","Platinum Lake PV 13, Setapak","Condominium For Sale, listed 19 hours ago","1,324",3,2,Leasehold,https://www.mudah.my/2-carpark-huge-1324-sqft-renovated-pv13-condo-setapak-kl-111022415.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall"
"RM 400,000","Villa Angsana, Jalan Ipoh","Condominium For Sale, listed 19 hours ago","1,120",3,2,Freehold,https://www.mudah.my/facing-pool-near-mrt-villa-angsana-jalan-ipoh-105186619.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Tennis Court"
"RM 515,000","Seri Maya, Setiawangsa","Condominium For Sale, listed 19 hours ago","1,205",3,2,Freehold,https://www.mudah.my/facing-kl-view-seri-maya-condominium-jalan-jelatek-setiawangsa-106751860.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall"
"RM 285,768","Razak City Residences (RC Residence), Sungai Besi","Service Residence For Sale, listed 21 hours ago","1,141",3,3,Leasehold,https://www.mudah.my/corner-unit-1141-sqft-razak-city-rc-residence-sungai-besi-3r3r-110498318.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 334,000","Vista Sentul Residences, Sentul","Service Residence For Sale, listed 21 hours ago","1,216",3,3,Freehold,https://www.mudah.my/1-216-sqft-vista-sentul-residences-sentul-kuala-lumpur-3r3b-2-cps-110910509.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 1,349,000","Vida Bukit Ceylon, Bukit Bintang","Others For Sale, listed 21 hours ago","1,093",3,2,Freehold,https://www.mudah.my/vida-bukit-ceylon-freehold-100-full-loan-0-deposit-111260069.htm,"Parking, Security, Lift, Swimming Pool, Gymnasium, Sauna"
"RM 409,000","The Elements, Ampang","Service Residence For Sale, listed 21 hours ago",640,1,1,Freehold,https://www.mudah.my/the-element-ampang-freehold-100-full-loan-0-deposit-111260080.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Jogging Track"
"RM 899,000","Icon Residence (Mont Kiara), Solaris Dutamas","Condominium For Sale, listed 22 hours ago","1,472",2,3,Freehold,https://www.mudah.my/icon-residence-mont-kiara-100-full-loan-0-deposit-111260063.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area"
"RM 268,000","Residensi Alam Damai (PR1MA @ Alam Damai), Cheras","Apartment For Sale, listed 22 hours ago",662,2,1,Leasehold,https://www.mudah.my/murah-residensi-prima-alam-damai-cheras-111228210.htm,"Parking, Security, Lift, Playground, Multipurpose hall"
"RM 120,000","Puncak Desa Apartment, Kepong","Apartment For Sale, listed 22 hours ago",650,3,2,Leasehold,https://www.mudah.my/100loan-0depo-sjkp-puncak-desa-apartment-kepong-sentral-kl-110968847.htm,"Parking, Security, Playground, Minimart"
"RM 299,000","Bukit OUG Condominium, Bukit Jalil","Condominium For Sale, listed 23 hours ago","1,222",3,2,Freehold,https://www.mudah.my/100loan-freehold-0depo-sjkp-bukit-oug-condo-bukit-jalil-110714237.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Minimart, Jogging Track, Tennis Court, Squash Court"
"RM 195,000","Desa Tun Razak Apartment, Cheras","Apartment For Sale, listed 23 hours ago",550,2,1,Leasehold,https://www.mudah.my/flat-sri-kota-bandar-tun-razak-cheras-next-to-lrt-station-111259983.htm,"Parking, Security, Playground"
"RM 390,000","Seri Puri, Kepong","Condominium For Sale, listed 23 hours ago","1,152",3,2,Freehold,https://www.mudah.my/seri-puri-aman-puri-kepong-freehold-id-reno-f-f-low-flr-forest-view-110531528.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 360,000","Razak City Residences (RC Residence), Sungai Besi","Service Residence For Sale, listed 23 hours ago",800,2,2,Freehold,https://www.mudah.my/100loan-0depo-sjkp-razak-city-residence-rc-residence-sungai-besi-110786586.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Jogging Track"
"RM 270,000","Aliran Damai Apartments, Cheras","Apartment For Sale, listed 23 hours ago",974,3,2,Freehold,https://www.mudah.my/100loan-sjkp-0depo-freehold-974-1006-3-4room-aliran-damai-cheras-111000006.htm,Timeout
"RM 310,000","Bayu Tasik 1, Cheras","Condominium For Sale, listed 9 hours ago",920,3,2,Leasehold,https://www.mudah.my/level-3-bayu-tasik-condo-110487381.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart"
"RM 250,000","MH Platinum 3 Residence, Setapak","Condominium For Sale, listed 5 days ago",850,3,2,Freehold,https://www.mudah.my/setapak-lakeview-condo-monthly-rm1100-110210937.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Club house, Jogging Track, Squash Court"
"RM 530,000","Villa Orkid, Segambut","Condominium For Sale, listed 7 hours ago","1,644",4,3,Freehold,https://www.mudah.my/villa-orkid-condominium-bukit-prima-pelangi-segambut-dalam-for-sale-110496295.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Jogging Track"
"RM 460,000","Savio @ Riana Dutamas, Segambut","Service Residence For Sale, listed 23 hours ago",653,1,1,Freehold,https://www.mudah.my/savio-riana-dutamas-segambut-freehold-reno-p-f-high-flr-pool-view-98577033.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 850,000","La Grande Kiara, Mont Kiara","Condominium For Sale, listed 23 hours ago","2,036",5,3,Freehold,https://www.mudah.my/la-grande-kiara-mont-kiara-well-maintain-reno-f-f-mid-flr-nice-view-100485353.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 1,200,000","La Grande Kiara, Mont Kiara","Condominium For Sale, listed 23 hours ago","1,998",5,3,Freehold,https://www.mudah.my/la-grande-kiara-mont-kiara-freehold-reno-f-furnish-h-flr-nice-view-101660076.htm,"Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Tennis Court, Squash Court"
"RM 850,000","Casa Kiara 1, Mont Kiara","Condominium For Sale, listed 23 hours ago","1,235",5,3,Freehold,https://www.mudah.my/casa-kiara-1-mont-kiara-reno-new-furnish-wires-piping-f-f-nice-view-98564812.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Minimart"
"RM 345,000","Bukit Pandan 2, Cheras","Condominium For Sale, listed 23 hours ago","1,026",3,2,Freehold,https://www.mudah.my/bukit-pandan-2-condominium-cheras-1026sf-below-market-full-loan-111259980.htm,Timeout
"RM 340,000","Permai Ria (Jalan Ipoh), Jalan Ipoh","Condominium For Sale, listed 23 hours ago",950,3,2,Freehold,https://www.mudah.my/permai-ria-condominium-kl-950sf-full-loan-0-down-p-below-market-111259976.htm,"Parking, Security, Swimming Pool, Gymnasium"
