Price,Location,Posted,Size (sqft),Bedrooms,Bathrooms,Tenure,URL,Facilities
"RM 900,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,926",5,2,Freehold,https://www.mudah.my/corner-lot-murah-double-storey-terrace-taman-melawati-jalan-j-kl-110296279.htm,Timeout
"RM 3,980,000","Ampang, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","12,567",5,6,Leasehold,https://www.mudah.my/3-storey-bungalow-setia-hills-taman-bukit-indah-ampang-111249598.htm,Timeout
"RM 918,888","Sri Damansara, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,650",4,3,Freehold,https://www.mudah.my/cheap-sd9-sd-9-bandar-sri-damansara-kepong-2sty-house-jln-sd10-sd-10-111249590.htm,Timeout
"RM 710,000","Sentul, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,689",5,3,Leasehold,https://www.mudah.my/end-lot-renovated-teres-2-tingkat-taman-pelangi-jaya-sentul-108429562.htm,Timeout
"RM 980,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,650",4,3,Freehold,https://www.mudah.my/setiawangsa-double-srorety-house-nicely-reno-110887368.htm,"Parking, Security, Playground, Jogging Track"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",5,3,Leasehold,https://www.mudah.my/au2-lembah-keramat-kl-double-storey-terrace-house-111249113.htm,Parking
"RM 870,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,600",4,4,Freehold,https://www.mudah.my/renovated-terrace-taman-permata-au5-keramat-nego-111249086.htm,"Parking, Security"
"RM 720,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",4,3,Leasehold,https://www.mudah.my/termurah-cantik-double-storey-terrace-taman-setapak-indah-kl-109891686.htm,Timeout
"RM 848,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,950",4,3,Freehold,https://www.mudah.my/termurah-freehold-teres-dua-tingkat-taman-setiawangsa-kl-104027857.htm,Timeout
"RM 3,300,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,877",8,5,Freehold,https://www.mudah.my/moving-condition-2-5-storey-corner-lot-bungalow-taman-melawati-kl-108970413.htm,"Parking, Swimming Pool, Playground, Minimart, Jogging Track"
"RM 880,000","Pantai, Kuala Lumpur","2-storey Terraced House For Sale, listed 10 hours ago","1,540",4,3,Freehold,https://www.mudah.my/2-sty-house-pantai-permai-pantai-dalam-kuala-lumpur-109474405.htm,Timeout
"RM 680,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 weeks ago","1,680",5,2,Freehold,https://www.mudah.my/yulek-2-storey-house-below-mv-5r2b-24x70-f-hold-n-bumi-taman-cheras-108511622.htm,Timeout
"RM 2,200,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 1 day ago","6,500",6,6,Freehold,https://www.mudah.my/freehold-below-market-3-storey-bungalow-bayu-kemensah-for-sale-108346695.htm,Timeout
"RM 720,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,000",4,3,Leasehold,https://www.mudah.my/termurah-cantik-double-storey-terrace-taman-setapak-indah-kl-109891686.htm,Timeout
"RM 848,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,950",4,3,Freehold,https://www.mudah.my/termurah-freehold-teres-dua-tingkat-taman-setiawangsa-kl-104027857.htm,Timeout
"RM 3,300,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,877",8,5,Freehold,https://www.mudah.my/moving-condition-2-5-storey-corner-lot-bungalow-taman-melawati-kl-108970413.htm,"Parking, Swimming Pool, Playground, Minimart, Jogging Track"
"RM 475,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,350",3,2,Freehold,https://www.mudah.my/bandar-damai-perdana-cheras-2-storey-3r2b-super-value-buy-freehold-110622031.htm,Timeout
"RM 1,050,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,100",4,4,Leasehold,https://www.mudah.my/end-lot-30x70-renovated-double-storey-seksyen-6-wangsa-maju-kl-111248884.htm,"Security, Playground"
"RM 2,750,000","Taman Melawati, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","4,000",5,5,Freehold,https://www.mudah.my/20-trees-end-lot-garden-terrace-direct-owner-111248782.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area, Club house, Jogging Track, Tennis Court"
"RM 680,680","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,800",4,2,Leasehold,https://www.mudah.my/alam-damai-cheras-1-sty-terrace-renovated-house-24x75-kuala-lumpur-4r-110305683.htm,Timeout
"RM 360,000","Taman Melawati, Kuala Lumpur","Townhouse For Sale, listed 2 days ago",907,3,2,Leasehold,https://www.mudah.my/townhouse-taman-bukit-kemensah-indah-nego-111248346.htm,Timeout
"RM 2,600,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,640",6,5,Freehold,https://www.mudah.my/bukit-jalil-end-lot-2-5-storey-house-kuala-lumpur-107801880.htm,"Security, Playground"
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,500",5,3,Leasehold,https://www.mudah.my/facing-open-dekat-surau-2-5-storey-taman-keramat-permai-au1-kl-111248305.htm,"Parking, Playground"
"RM 998,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 2 days ago","2,600",5,5,Freehold,https://www.mudah.my/3-sty-house-halamanda-gombak-mutiara-gombak-below-market-price-111248298.htm,Timeout
"RM 700,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,600",4,2,Freehold,https://www.mudah.my/single-storey-taman-kepong-low-down-payment-scheme-111248070.htm,Timeout
"RM 650,000","Taman Melawati, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","1,872",4,3,Freehold,https://www.mudah.my/newly-refurbished-3-storey-townhouse-prima-court-saujana-melawati-111032245.htm,"Parking, Swimming Pool, Playground"
"RM 750,000","Setapak, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","3,305",4,2,Leasehold,https://www.mudah.my/renovated-ground-floor-corner-townhouse-taman-setapak-indah-danau-kota-110510183.htm,Parking
"RM 700,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,600",4,3,Freehold,https://www.mudah.my/1-storey-taman-kepong-actual-freehold-fully-extend-low-deposit-111247897.htm,Timeout
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/dekat-masjid-extend-dapur-22x75-double-storey-au2-keramat-setiawanga-110960846.htm,"Parking, Playground"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/turun-harga-renovated-double-storey-terrace-au2-keramat-111247501.htm,Timeout
"RM 480,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,3,Freehold,https://www.mudah.my/freehold-2-storey-terrace-taman-setia-2-seri-kembangan-balakong-109770364.htm,Timeout
"RM 3,100,000","Taman Melawati, Kuala Lumpur","Zero-Lot Bungalow For Sale, listed 2 days ago","5,270",5,6,Leasehold,https://www.mudah.my/3-storey-bungalow-villas-16-quartz-taman-melawati-kuala-lumpur-110424536.htm,"Parking, Security, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Multipurpose hall, Club house, Jogging Track"
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",5,3,Leasehold,https://www.mudah.my/newly-renovated-3300sf-luas-rumah-double-storey-au2-au-2-taman-keramat-111247139.htm,"Parking, Playground, Jogging Track"
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,500",5,3,Leasehold,https://www.mudah.my/near-lrt-2-5-storey-terrace-taman-keramat-permai-au1-kuala-lumpur-111246839.htm,Timeout
"RM 699,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,3,Leasehold,https://www.mudah.my/double-storey-terrace-taman-setapak-indah-setapak-kl-110513765.htm,"Parking, Playground, Minimart"
"RM 440,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,000",3,2,Freehold,https://www.mudah.my/freehold-double-storey-terrace-taman-delima-cheras-kl-for-sale-110936025.htm,"Parking, Playground, Minimart, Multipurpose hall, Jogging Track"
"RM 830,000","Pandan Perdana, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,470",4,3,Leasehold,https://www.mudah.my/double-storey-terrance-pandan-perdan-111149507.htm,Parking
"RM 3,200,000","Mont Kiara, Kuala Lumpur","Link Bungalow For Sale, listed 2 days ago","3,785",6,6,Freehold,https://www.mudah.my/villa-aseana-mont-kiara-for-sale-110821085.htm,Timeout
"RM 660,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,100",4,3,Leasehold,https://www.mudah.my/fully-renovated-doube-storey-for-sale-damai-bakti-alam-damai-cheras-kl-111245770.htm,"Playground, Jogging Track"
"RM 599,999","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,500",5,3,Leasehold,https://www.mudah.my/taman-bukit-angsana-2-sty-terrace-renovated-furnished-110837711.htm,Timeout
"RM 599,999","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","2,464",4,3,Leasehold,https://www.mudah.my/taman-len-sen-double-storey-cheras-kitchen-fully-extended-below-market-110837716.htm,Timeout
"RM 570,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,430",3,2,Leasehold,https://www.mudah.my/teres-house-kepong-desa-jaya-end-lot-111039834.htm,Timeout
"RM 948,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,200",4,3,Freehold,https://www.mudah.my/2-storey-22x140-yulek-cheras-110253510.htm,Timeout
"RM 645,000","Salak Selatan, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,800",4,3,Leasehold,https://www.mudah.my/2-storey-salak-south-garden-sri-petaling-107687157.htm,Timeout
"RM 575,000","Setapak, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 2 days ago","1,500",3,2,Leasehold,https://www.mudah.my/1-5-storey-terrace-taman-setapak-indah-kl-for-sale-109809953.htm,Timeout
"RM 699,000","Keramat, Kuala Lumpur","1-storey Terraced House For Sale, listed 2 days ago","1,400",3,2,Leasehold,https://www.mudah.my/single-storey-terrace-jalan-enggang-1-keramat-kuala-lumpur-for-sale-111245355.htm,Timeout
"RM 690,000","Ampang Hilir, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","1,400",4,3,Leasehold,https://www.mudah.my/ampang-di-hilir-2-storey-terraced-house-108121398.htm,"Parking, Playground"
"RM 550,000","Others, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago",880,3,2,Freehold,https://www.mudah.my/kl-wangsa-melawati-wangsa-ceria-2-storey-terraced-house-109249954.htm,Parking
"RM 3,500,000","Cheras, Kuala Lumpur","Bungalow House For Sale, listed 2 days ago","6,000",7,7,Freehold,https://www.mudah.my/2-5sty-60x100-bungalow-lift-damai-gayana-damai-perdana-cheras-kl-109240144.htm,Timeout
"RM 798,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 2 days ago","3,300",4,3,Leasehold,https://www.mudah.my/double-storey-terrace-au2-keramat-ulu-klang-111245152.htm,Timeout
"RM 498,000","Jinjang, Kuala Lumpur","Cluster House For Sale, listed 2 days ago","1,012",3,1,Leasehold,https://www.mudah.my/rumah-corner-lot-2-tingkat-below-market-value-di-kuala-lumpur-111245170.htm,Timeout
"RM 700,000","Cheras, Kuala Lumpur","Townhouse For Sale, listed 2 days ago","1,658",4,4,Leasehold,https://www.mudah.my/endlot-facing-open-3-parkings-townhouse-sri-permaisuri-cheras-kl-111160967.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track"
"RM 6,500,000","Damansara Heights, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","6,500",6,9,Freehold,https://www.mudah.my/double-storey-bungalow-house-damansara-heights-bukit-damansara-kl-110510054.htm,Timeout
"RM 640,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 1 week ago","2,200",5,4,Freehold,https://www.mudah.my/lppsa-bank-full-loan-new-2-storey-house-cashback-free-legal-fees-mot-111146573.htm,"Parking, Security, Playground, Jogging Track"
"RM 2,600,000","Bukit Jalil, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 2 days ago","2,640",6,5,Freehold,https://www.mudah.my/bukit-jalil-end-lot-2-5-storey-house-kuala-lumpur-107801880.htm,"Security, Playground"
"RM 1,150,000","Bangsar, Kuala Lumpur","Bungalow House For Sale, listed 23 hours ago","7,125",4,5,Leasehold,https://www.mudah.my/taman-bukit-piatu-mutiara-bungalow-melaka-town-near-mall-and-hospital-111202414.htm,Timeout
"RM 990,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,650",7,7,Freehold,https://www.mudah.my/stunning-2-storey-fully-renovated-home-in-taman-taynton-view-111244911.htm,Timeout
"RM 595,000","KL City, Kuala Lumpur","Townhouse For Sale, listed 3 days ago","2,450",3,4,Leasehold,https://www.mudah.my/3-storey-upper-townhouse-sommerset-close-europe-peaceful-environment-111244563.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Jogging Track"
"RM 480,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,400",3,2,Leasehold,https://www.mudah.my/for-sale-1-storey-terrace-taman-jaya-bandar-tun-razak-cheras-kl-111244608.htm,Timeout
"RM 549,000","Taman Melawati, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,600",2,2,Freehold,https://www.mudah.my/freehold-facing-open-double-storey-taman-permata-melawati-110871360.htm,Timeout
"RM 320,000","Kepong, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,100",2,2,Freehold,https://www.mudah.my/freehold-house-taman-sri-sinar-kepong-segambut-near-kl-city-centre-110577970.htm,Timeout
"RM 850,000","City Centre, Kuala Lumpur","Townhouse For Sale, listed 3 days ago","2,450",3,4,Leasehold,https://www.mudah.my/fully-reno-upper-townhouse-sommerset-close-permaisuri-maluri-mrt-111244549.htm,"Parking, Security, Swimming Pool, Playground, Barbeque area, Jogging Track"
"RM 699,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,3,Leasehold,https://www.mudah.my/facing-open-near-lrt-2-storey-terrace-taman-setapak-indah-setapak-111214980.htm,Timeout
"RM 699,000","Setapak, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,3,Leasehold,https://www.mudah.my/refurbished-2-storey-terrace-taman-setapak-indah-setapak-110462930.htm,Timeout
"RM 365,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,200",3,2,Leasehold,https://www.mudah.my/murah-single-storey-terrace-jalan-mewah-bandar-tun-razak-cheras-110502693.htm,Timeout
"RM 650,000","Bandar Menjalara, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,240",4,3,Freehold,https://www.mudah.my/renovated-extended-double-storey-bandar-menjalara-111244101.htm,"Parking, Playground"
"RM 2,480,000","Gombak, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","6,660",5,6,Freehold,https://www.mudah.my/nego-renovated-2-storey-semi-d-mutiara-gombak-2-gombak-kl-111244198.htm,"Parking, Security"
"RM 1,350,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","4,219",6,3,Freehold,https://www.mudah.my/corner-4219sf-6r3b-2-sty-taman-midah-nr-eko-cheras-mutiara-taynton-111243833.htm,Parking
"RM 700,000","Kepong, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,600",4,2,Freehold,https://www.mudah.my/taman-kepong-single-storey-best-price-for-sale-111243554.htm,Timeout
"RM 900,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,540",4,2,Freehold,https://www.mudah.my/22x70-flat-lv-2-sty-taman-midah-nr-yulek-sri-bahtera-taynton-cheras-111243789.htm,Parking
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","1,400",5,3,Leasehold,https://www.mudah.my/fully-renovated-2-5-storey-terrace-taman-keramat-permai-kuala-lumpur-111243780.htm,Timeout
"RM 398,000","Ampang, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago",700,2,3,Leasehold,https://www.mudah.my/best-offer-facing-open-teres-taman-muda-ampang-kl-111243751.htm,Timeout
"RM 900,000","Others, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","2,500",5,3,Leasehold,https://www.mudah.my/for-sale-2-1-2-storey-terrace-tmn-keramat-permai-au1-kuala-lumpur-111243497.htm,"Playground, Jogging Track"
"RM 1,050,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","2,323",4,5,Freehold,https://www.mudah.my/renovated-3-storey-terrace-halamanda-gombak-kl-108883591.htm,Security
"RM 3,500,000","Taman Melawati, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","4,000",7,7,Freehold,https://www.mudah.my/brand-new-corner-lot-east57-taman-melawati-direct-owner-111243527.htm,"Parking, Playground, Barbeque area"
"RM 877,000","Bandar Tasik Selatan, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,500",5,4,Leasehold,https://www.mudah.my/corner-lot-facing-open-2-stry-bndr-tasik-selatan-sg-besi-kuala-lumpur-109262766.htm,Security
"RM 540,000","Keramat, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,646",4,1,Leasehold,https://www.mudah.my/teres-setingkat-untuk-dijual-di-keramat-109818880.htm,Timeout
"RM 1,000,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","2,323",5,5,Freehold,https://www.mudah.my/good-location-near-uia-3-storey-halamanda-batu-7-gombak-kuala-lumpur-106223927.htm,"Security, Playground"
"RM 620,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,782",4,3,Freehold,https://www.mudah.my/end-lot-murah-2-storey-bandar-sungai-long-cheras-kajang-106437122.htm,"Security, Playground"
"RM 2,100,000","Wangsa Maju, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","5,728",7,7,Leasehold,https://www.mudah.my/for-sale-well-maintained-3-storey-semi-d-beverly-heights-ampang-110513731.htm,"Security, Playground, Jogging Track"
"RM 1,300,000","Setiawangsa, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","2,400",4,3,Freehold,https://www.mudah.my/2-5-storey-terrace-house-taman-bukit-setiawangsa-kuala-lumpur-109327926.htm,Parking
"RM 4,100,000","Taman Melawati, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","7,000",10,6,Freehold,https://www.mudah.my/direct-owner-2-big-units-10-rooms-10-cars-bungalow-kemensah-melawati-111242680.htm,Timeout
"RM 1,300,000","Sri Damansara, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","1,650",5,4,Freehold,https://www.mudah.my/renovated-two-and-half-storey-bandar-sri-damansara-kuala-lumpur-111242553.htm,"Security, Playground"
"RM 650,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,350",4,3,Freehold,https://www.mudah.my/termurah-freehold-double-storey-terrace-wangsa-murni-wangsa-melawati-109945109.htm,Timeout
"RM 1,680,000","Gombak, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","5,500",7,7,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-heights-near-selayang-111031878.htm,"Parking, Security, Lift"
"RM 1,500,000","Gombak, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","5,000",6,6,Freehold,https://www.mudah.my/brand-new-3-storey-bungalow-semi-d-gombak-height-near-selayang-111031452.htm,"Parking, Security, Lift"
"RM 2,300,000","Gombak, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","6,533",7,9,Freehold,https://www.mudah.my/partially-furnished-bungalow-anjung-melati-3-for-sale-109228056.htm,Security
"RM 355,000","Cheras, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago",990,3,1,Leasehold,https://www.mudah.my/cantik-renovated-single-storey-lorong-jujur-bandar-tun-razak-cheras-110765018.htm,Timeout
"RM 1,100,000","Wangsa Maju, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,100",4,4,Leasehold,https://www.mudah.my/end-lot-renovated-double-storey-terrace-seksyen-6-wangsa-maju-110922395.htm,Timeout
"RM 1,900,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","4,000",5,6,Freehold,https://www.mudah.my/rumah-mewah-3-tingkat-eksklusif-gombak-kl-111242241.htm,Timeout
"RM 900,000","Keramat, Kuala Lumpur","2.5-storey Terraced House For Sale, listed 3 days ago","1,400",5,3,Leasehold,https://www.mudah.my/two-and-half-storey-terrace-taman-keramat-permai-au1-kuala-lumpur-111242231.htm,Playground
"RM 460,000","Sri Petaling, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago",840,3,2,Freehold,https://www.mudah.my/sri-petaling-2-sty-house-3r2b-freehold-6-fts-extra-land-nr-amenities-111242085.htm,Timeout
"RM 1,288,000","Kuchai Lama, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,650",4,3,Freehold,https://www.mudah.my/fullyren0-2-storey-landed-house-happy-garden-kl-kuchai-lama-freehold-108796637.htm,Timeout
"RM 355,000","Cheras, Kuala Lumpur","Cluster House For Sale, listed 3 days ago","1,000",3,1,Leasehold,https://www.mudah.my/dah-reno-kampung-conggo-jalan-jujur-bandar-tun-razak-cheras-kl-110058460.htm,Timeout
"RM 700,000","Taman Melawati, Kuala Lumpur","Townhouse For Sale, listed 3 days ago","1,800",3,3,Freehold,https://www.mudah.my/ground-floor-big-size-2-5-storey-townhouse-prima-court-melawati-110263216.htm,Timeout
"RM 310,000","Cheras, Kuala Lumpur","Terraced House For Sale, listed 3 days ago",990,2,2,Leasehold,https://www.mudah.my/full-reno-murah-cluster-house-lorong-makmur-btr-cheras-110336863.htm,"Parking, Playground"
"RM 1,300,000","Gombak, Kuala Lumpur","3-storey Terraced House For Sale, listed 1 week ago","2,323",4,6,Freehold,https://www.mudah.my/tastefully-renovated-end-lot-3-storey-terraced-halamanda-gombak-109509195.htm,"Parking, Security"
"RM 798,000","OUG, Kuala Lumpur","1.5-storey Terraced House For Sale, listed 4 days ago","1,600",4,2,Freehold,https://www.mudah.my/fully-renovated-single-storey-freehold-residence-in-oug-111234350.htm,Timeout
"RM 1,150,000","Bangsar, Kuala Lumpur","Bungalow House For Sale, listed 23 hours ago","7,125",4,5,Leasehold,https://www.mudah.my/taman-bukit-piatu-mutiara-bungalow-melaka-town-near-mall-and-hospital-111202414.htm,Timeout
"RM 500,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,400",4,2,Freehold,https://www.mudah.my/rumah-teres-2-tingkat-taman-maju-jaya-pandan-indah-ampang-kl-111191038.htm,"Parking, Multipurpose hall"
"RM 2,100,000","Bukit Jalil, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","3,400",7,6,Freehold,https://www.mudah.my/3-sty-link-house-seri-jalil-bukit-jalil-111241193.htm,Timeout
"RM 1,500,000","Sentul, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,550",6,7,Freehold,https://www.mudah.my/freehold-kl-semi-d-40-x-90-4-500sf-individual-13min-to-sentul-area-111241083.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 1,500,000","Jinjang, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,550",6,7,Freehold,https://www.mudah.my/semi-d-last-freehold-individual-gated-guarded-13min-to-jinjang-111241016.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 1,850,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,000",5,4,Freehold,https://www.mudah.my/cheapest-landed-2sty-semi-d-tropika-kemensah-melawati-below-market-111240956.htm,Parking
"RM 688,000","Sentul, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","1,722",3,3,Leasehold,https://www.mudah.my/renovated-end-lot-3-storey-terrace-taman-dato-senu-sentul-kuala-lumpur-111240642.htm,Timeout
"RM 688,000","Sentul, Kuala Lumpur","3-storey Terraced House For Sale, listed 3 days ago","1,722",3,3,Leasehold,https://www.mudah.my/renovated-end-lot-3-storey-terrace-taman-dato-senu-sentul-kuala-lumpur-111240645.htm,Timeout
"RM 679,000","Setapak, Kuala Lumpur","1-storey Terraced House For Sale, listed 3 days ago","1,600",3,2,Freehold,https://www.mudah.my/facing-open-single-storey-terrace-jalan-tioman-3-taman-setapak-111240355.htm,Timeout
"RM 1,900,000","Taman Melawati, Kuala Lumpur","Semi-Detached House For Sale, listed 3 days ago","4,505",5,5,Leasehold,https://www.mudah.my/for-sale-2-storey-semi-d-sunway-rydgeway-sunway-puncak-melawati-111233755.htm,"Parking, Security, Playground, Club house"
"RM 453,100","Ampang Hilir, Kuala Lumpur","Others For Sale, listed 3 days ago","1,100",4,2,Freehold,https://www.mudah.my/100-loan-cashback-100k-link-to-lrt-fully-furnish-below-market-price-111026290.htm,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Sauna, Barbeque area, Minimart, Multipurpose hall, Club house, Jogging Track, Tennis Court, Squash Court"
"RM 850,000","Setiawangsa, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","1,600",3,3,Freehold,https://www.mudah.my/most-wanted-renovated-2-storey-taman-setiawangsa-110668822.htm,Timeout
"RM 460,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,000",5,3,Leasehold,https://www.mudah.my/booking-rm1000-double-storey-intermediate-au-1-keramat-kl-111240320.htm,Timeout
"RM 870,000","Keramat, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,700",5,4,Freehold,https://www.mudah.my/double-storey-terrace-taman-permata-au5-keramat-kuala-lumpur-111240103.htm,Timeout
"RM 1,050,000","Cheras, Kuala Lumpur","2-storey Terraced House For Sale, listed 3 days ago","2,200",5,4,Leasehold,https://www.mudah.my/wide-size-full-reno-endlot-double-storey-terrance-alam-damai-kl-110119152.htm,Timeout
"RM 450,000","Ampang, Kuala Lumpur","Bungalow House For Sale, listed 3 days ago","3,500",4,2,Leasehold,https://www.mudah.my/kampung-pandan-rumah-kampung-3500sqf-111239520.htm,Parking
"RM 899,000","Taman Melawati, Kuala Lumpur","Terraced House For Sale, listed 3 days ago","2,400",4,3,Freehold,https://www.mudah.my/2-storey-terrace-jalan-a-taman-melawati-spacious-extended-house-111239481.htm,"Parking, Playground, Minimart"
